2019-10-02 20:58:44,406: Key.enter
2019-10-02 20:58:59,599: Key.ctrl_l
2019-10-02 20:59:00,098: Key.ctrl_l
2019-10-02 20:59:00,131: Key.ctrl_l
2019-10-02 20:59:00,164: Key.ctrl_l
2019-10-02 20:59:00,197: Key.ctrl_l
2019-10-02 20:59:00,206: 'v'
2019-10-02 20:59:01,864: Key.ctrl_l
2019-10-02 20:59:02,380: Key.ctrl_l
2019-10-02 20:59:02,411: Key.ctrl_l
2019-10-02 20:59:02,442: Key.ctrl_l
2019-10-02 20:59:02,474: Key.ctrl_l
2019-10-02 20:59:02,505: Key.ctrl_l
2019-10-02 20:59:02,536: Key.ctrl_l
2019-10-02 20:59:02,567: Key.ctrl_l
2019-10-02 20:59:02,599: Key.ctrl_l
2019-10-02 20:59:02,630: Key.ctrl_l
2019-10-02 20:59:02,677: Key.ctrl_l
2019-10-02 20:59:02,708: Key.ctrl_l
2019-10-02 20:59:02,739: Key.ctrl_l
2019-10-02 20:59:02,770: Key.ctrl_l
2019-10-02 20:59:02,802: Key.ctrl_l
2019-10-02 20:59:02,833: Key.ctrl_l
2019-10-02 20:59:02,864: Key.ctrl_l
2019-10-02 20:59:02,895: Key.ctrl_l
2019-10-02 20:59:02,927: Key.ctrl_l
2019-10-02 20:59:02,958: Key.ctrl_l
2019-10-02 20:59:02,991: Key.ctrl_l
2019-10-02 20:59:03,031: Key.ctrl_l
2019-10-02 20:59:03,874: Key.ctrl_l
2019-10-02 20:59:04,375: Key.ctrl_l
2019-10-02 20:59:04,408: Key.ctrl_l
2019-10-02 20:59:04,441: Key.ctrl_l
2019-10-02 20:59:04,474: Key.ctrl_l
2019-10-02 20:59:04,507: Key.ctrl_l
2019-10-02 20:59:04,540: Key.ctrl_l
2019-10-02 20:59:04,572: Key.ctrl_l
2019-10-02 20:59:04,605: Key.ctrl_l
2019-10-02 20:59:04,639: Key.ctrl_l
2019-10-02 20:59:04,672: Key.ctrl_l
2019-10-02 20:59:04,705: Key.ctrl_l
2019-10-02 20:59:04,719: 'c'
2019-10-02 20:59:48,503: 'h'
2019-10-02 20:59:49,991: 'h'
2019-10-02 20:59:50,111: 'k'
2019-10-02 20:59:50,254: 'j'
2019-10-02 20:59:50,286: 'h'
2019-10-02 20:59:50,343: 'j'
2019-10-02 20:59:50,478: 'h'
2019-10-02 20:59:50,678: 'k'
2019-10-02 20:59:51,184: 'k'
2019-10-02 20:59:51,211: 'k'
2019-10-02 20:59:51,214: 'l'
2019-10-02 20:59:51,394: 'h'
2019-10-02 20:59:51,524: 'k'
2019-10-02 20:59:51,582: 'j'
2019-10-02 20:59:51,656: 'h'
2019-10-02 20:59:51,842: 'j'
2019-10-02 20:59:51,842: 'k'
2019-10-02 20:59:52,022: 'k'
2019-10-02 20:59:52,038: 'j'
2019-10-02 21:00:31,990: Key.ctrl_l
2019-10-02 21:00:32,490: Key.ctrl_l
2019-10-02 21:00:32,502: 'z'
2019-10-02 21:02:31,239: Key.enter
2019-10-02 21:02:31,694: Key.enter
2019-10-02 21:02:32,663: Key.up
2019-10-02 21:02:33,751: Key.shift
2019-10-02 21:02:33,903: 's'
2019-10-02 21:02:34,110: 'i'
2019-10-02 21:02:34,334: 'm'
2019-10-02 21:02:34,599: 'p'
2019-10-02 21:02:34,798: 'l'
2019-10-02 21:02:34,990: 'e'
2019-10-02 21:02:35,198: Key.space
2019-10-02 21:02:35,806: Key.shift
2019-10-02 21:02:35,966: 'k'
2019-10-02 21:02:36,134: 'e'
2019-10-02 21:02:36,430: 'y'
2019-10-02 21:02:37,535: Key.space
2019-10-02 21:02:37,710: Key.shift
2019-10-02 21:02:37,814: 'l'
2019-10-02 21:02:38,022: 'o'
2019-10-02 21:02:38,310: 'g'
2019-10-02 21:02:38,470: 'g'
2019-10-02 21:02:38,638: 'e'
2019-10-02 21:02:38,814: 'r'
2019-10-02 21:02:41,671: Key.enter
2019-10-02 21:04:06,073: 'p'
2019-10-02 21:04:06,541: 'a'
2019-10-02 21:04:07,046: 't'
2019-10-02 21:04:08,040: 'h'
2019-10-02 21:04:12,691: 'p'
2019-10-02 21:04:13,160: 'a'
2019-10-02 21:04:13,625: 't'
2019-10-02 21:04:14,314: 'h'
2019-10-02 21:04:20,333: Key.backspace
2019-10-02 21:04:22,181: Key.backspace
2019-10-02 21:07:23,930: Key.delete
2019-10-02 21:08:45,303: Key.enter
2019-10-02 21:08:49,990: Key.backspace
2019-10-02 21:08:50,398: Key.backspace
2019-10-02 21:08:55,039: 'f'
2019-10-02 21:08:55,222: 'o'
2019-10-02 21:08:55,399: 'r'
2019-10-02 21:08:55,670: 'm'
2019-10-02 21:08:56,006: 'a'
2019-10-02 21:08:56,183: 't'
2019-10-02 21:08:56,383: Key.space
2019-10-02 21:08:56,855: '='
2019-10-02 21:08:57,063: Key.space
2019-10-02 21:09:05,543: Key.ctrl_l
2019-10-02 21:09:05,862: 'c'
2019-10-02 21:09:08,224: Key.ctrl_l
2019-10-02 21:09:08,543: 'v'
2019-10-02 21:09:12,863: Key.backspace
2019-10-02 21:09:13,439: Key.backspace
2019-10-02 21:09:14,559: 'f'
2019-10-02 21:09:14,750: 'o'
2019-10-02 21:09:14,934: 'r'
2019-10-02 21:09:15,214: 'm'
2019-10-02 21:09:15,423: 'a'
2019-10-02 21:09:15,774: 't'
2019-10-02 21:09:48,887: 's'
2019-10-02 21:09:49,191: 't'
2019-10-02 21:09:49,294: 'r'
2019-10-02 21:09:49,478: 'i'
2019-10-02 21:09:49,670: 'n'
2019-10-02 21:09:49,839: 'g'
2019-10-02 21:09:54,046: 's'
2019-10-02 21:09:54,230: 't'
2019-10-02 21:09:54,430: 'r'
2019-10-02 21:09:54,935: 'u'
2019-10-02 21:09:55,367: 'n'
2019-10-02 21:09:55,646: 'g'
2019-10-02 21:09:58,502: Key.backspace
2019-10-02 21:09:58,832: 'i'
2019-10-02 21:10:03,287: Key.backspace
2019-10-02 21:10:22,478: Key.enter
2019-10-02 21:10:25,038: Key.backspace
2019-10-02 21:10:26,047: Key.backspace
2019-10-02 21:10:34,582: Key.enter
2019-10-02 21:10:34,982: Key.enter
2019-10-02 21:10:44,126: Key.backspace
2019-10-02 21:11:22,827: 's'
2019-10-02 21:11:22,983: 't'
2019-10-02 21:11:23,311: 'y'
2019-10-02 21:11:23,749: 'l'
2019-10-02 21:11:23,889: 'e'
2019-10-02 21:11:28,274: 's'
2019-10-02 21:11:28,539: 't'
2019-10-02 21:11:28,742: 'y'
2019-10-02 21:11:29,148: 'l'
2019-10-02 21:11:29,305: 'e'
2019-10-02 21:11:39,056: Key.backspace
2019-10-02 21:12:11,183: 'i'
2019-10-02 21:12:11,334: 's'
2019-10-02 21:12:11,454: Key.space
2019-10-02 21:12:11,654: 'i'
2019-10-02 21:12:11,831: 't'
2019-10-02 21:12:11,903: Key.space
2019-10-02 21:12:12,118: 'o'
2019-10-02 21:12:12,374: 'n'
2019-10-02 21:12:13,351: Key.shift
2019-10-02 21:12:13,455: '/'
2019-10-02 21:12:14,591: Key.enter
2019-10-02 21:21:37,471: 't'
2019-10-02 21:21:37,647: 'e'
2019-10-02 21:21:37,862: 's'
2019-10-02 21:21:38,071: 't'
2019-10-02 21:21:38,566: 'i'
2019-10-02 21:21:38,808: 'n'
2019-10-02 21:21:38,998: 'g'
2019-10-02 21:21:42,278: Key.enter
2019-10-02 21:22:07,950: Key.ctrl_l
2019-10-02 21:22:08,075: Key.alt_l
2019-10-02 21:22:08,200: Key.delete
2019-10-03 22:30:11,676: 'a'
2019-10-03 22:30:11,943: 'r'
2019-10-03 22:30:12,146: 'e'
2019-10-03 22:30:12,303: Key.space
2019-10-03 22:30:12,634: 'w'
2019-10-03 22:30:12,837: 'e'
2019-10-03 22:30:13,118: Key.space
2019-10-03 22:30:13,462: 'h'
2019-10-03 22:30:13,650: 'e'
2019-10-03 22:30:13,916: 'r'
2019-10-03 22:30:14,134: 'e'
2019-10-03 22:30:14,405: Key.space
2019-10-03 22:30:14,779: 'y'
2019-10-03 22:30:15,002: 'e'
2019-10-03 22:30:15,158: 't'
2019-10-03 22:30:15,831: Key.shift_r
2019-10-03 22:30:15,972: '/'
2019-10-03 22:30:54,350: Key.ctrl_l
2019-10-03 22:30:54,600: Key.alt_l
2019-10-03 22:30:55,115: Key.alt_l
2019-10-03 22:30:55,131: Key.delete
2019-10-03 22:41:55,206: Key.enter
2019-10-03 22:41:56,908: 's'
2019-10-03 22:41:57,145: 't'
2019-10-03 22:41:57,286: 'a'
2019-10-03 22:41:57,427: 'r'
2019-10-03 22:41:57,598: 't'
2019-10-03 22:41:58,947: Key.shift
2019-10-03 22:41:59,166: '9'
2019-10-03 22:41:59,265: '0'
2019-10-03 22:42:07,505: 's'
2019-10-03 22:42:07,774: 'e'
2019-10-03 22:42:08,056: 'l'
2019-10-03 22:42:08,420: 'f'
2019-10-03 22:42:09,123: '.'
2019-10-03 22:42:17,746: Key.backspace
2019-10-03 22:42:17,918: Key.backspace
2019-10-03 22:42:18,090: Key.backspace
2019-10-03 22:42:18,231: Key.backspace
2019-10-03 22:42:18,402: Key.backspace
2019-10-03 22:42:18,543: Key.backspace
2019-10-03 22:42:18,668: Key.backspace
2019-10-03 22:42:18,840: Key.backspace
2019-10-03 22:42:18,980: Key.backspace
2019-10-03 22:42:19,149: Key.backspace
2019-10-03 22:42:19,300: Key.backspace
2019-10-03 22:42:19,456: Key.backspace
2019-10-03 22:42:19,620: Key.backspace
2019-10-03 22:42:19,776: Key.backspace
2019-10-03 22:42:20,245: Key.backspace
2019-10-03 22:42:20,261: Key.backspace
2019-10-03 22:46:20,873: Key.enter
2019-10-03 22:46:21,951: 'l'
2019-10-03 22:46:22,166: 'o'
2019-10-03 22:46:22,732: 'g'
2019-10-03 22:46:22,888: 'g'
2019-10-03 22:46:23,091: 'e'
2019-10-03 22:46:23,357: 'r'
2019-10-03 22:46:24,170: '.'
2019-10-03 22:46:24,449: 's'
2019-10-03 22:46:24,788: 't'
2019-10-03 22:46:25,070: 'a'
2019-10-03 22:46:25,276: 'r'
2019-10-03 22:46:25,527: 't'
2019-10-03 22:46:26,527: Key.shift
2019-10-03 22:46:26,808: '9'
2019-10-03 22:46:26,930: '0'
2019-10-03 22:46:30,580: Key.backspace
2019-10-03 22:46:30,759: Key.backspace
2019-10-03 22:46:30,868: Key.backspace
2019-10-03 22:46:31,087: Key.backspace
2019-10-03 22:46:31,245: Key.backspace
2019-10-03 22:46:31,417: Key.backspace
2019-10-03 22:46:31,497: Key.backspace
2019-10-03 22:46:31,630: Key.backspace
2019-10-03 22:46:31,755: Key.backspace
2019-10-03 22:46:31,927: Key.backspace
2019-10-03 22:46:32,052: Key.backspace
2019-10-03 22:46:32,412: Key.backspace
2019-10-03 22:46:33,502: Key.backspace
2019-10-03 22:46:33,955: Key.backspace
2019-10-03 22:46:34,658: Key.backspace
2019-10-03 22:46:44,162: Key.ctrl_l
2019-10-03 22:46:44,418: 's'
